id,is_iceberg
fd553fc8,3.793796e-14
e45f0b13,4.7740113e-30
b34a4ca2,8.774774e-11
0dcd8be5,0.027382564
c90f547a,5.578396e-14
4c34de66,0.6097479
a47f4d0f,1.844381e-24
2a317a41,0.99999946
b64c8598,1.0
2bdbb188,0.013586717
ccc89b62,0.5100133
645ba2a0,0.999996
09e8a5e5,2.3703482e-08
be3a1e7a,9.334285e-06
92d0180c,4.0303316e-11
2e8ae485,2.2852964e-31
007f8195,0.9991701
2bc2e785,0.9910876
baed3d4d,1.9802587e-07
fe9848ab,0.999997
426619f5,0.9909543
6d129e11,0.9992452
906e6124,3.8018754e-16
d96aba17,0.8818792
2d18a140,0.99710065
4b6c1a2b,0.99999976
da62caad,2.1169408e-10
5a0cfeff,1.0
befbb68e,2.1890524e-18
cad3b152,1.0
d79fa5f7,0.0002007525
7462cddb,0.9999231
0097d47d,0.8226496
68d6335c,0.9867353
9f81549c,1.2812676e-35
638d49b9,0.9953663
51a50ebd,1.0
95131535,0.9998768
3c470d57,0.99568677
845a97f7,0.0686373
feed4566,0.00015332596
fb6a5915,2.009844e-19
4d47e42c,1.7344795e-14
930bcf1b,0.47202975
69aa8b45,9.072996e-07
14c07f0b,0.30741397
90e44340,0.9766745
1b8f6a9e,0.9995706
3552689b,4.035283e-31
087c5094,0.013662167
087e1232,0.8019169
321e2099,0.9999974
e08939b8,2.1510277e-30
e624f417,0.9999877
93291138,0.12861525
9c3c7962,0.97310376
56c42675,0.6183197
736c4009,0.9999965
6a203662,0.9999417
7e4ad586,2.5082955e-11
3aa99a38,3.836781e-14
8c74137b,0.9389537
b4181d37,0.9938281
fc80eb35,0.627029
64e1b981,0.4791389
1286ea75,2.1693022e-17
7d276b6e,6.571113e-05
a386d706,1.0
ec149576,1.4105081e-12
cd93b8c8,0.9984526
a534e7e7,0.99992853
ac9eb453,0.9927415
90076078,8.322933e-06
2cc7deb1,1.2958258e-37
8a1d8803,0.956316
ed549ef5,7.93906e-18
52f93bc4,1.9034108e-09
87b26c7e,3.4539518e-19
8b4b736a,1.0
51f1f1c1,0.98526525
7ccb045d,1.0
fc6879b6,0.75114924
af01f762,3.0730394e-27
95e519dd,0.99240696
7e83b19b,0.9471963
a14f35c8,2.2800695e-14
a61cadc3,0.050688952
1b769b14,0.9999531
80c3cbdb,0.0010947983
843612fe,0.0
59fcb7e0,0.9539114
529593d3,1.0
5898a695,0.99980253
081c5fef,2.465283e-07
517c5fab,0.99999845
4daf7af0,0.15535675
85b02f43,0.10911562
2773053c,0.96643555
8fbc896a,8.4480006e-16
3d6d6648,0.7791114
bb671f69,0.9999996
5332d0ac,1.5696977e-09
efdf6eff,3.3235766e-32
1f3e21c9,1.0
4060450c,0.17243467
1cd8282a,4.0146466e-16
22807879,6.470516e-16
a30f4fb7,1.3129656e-13
2560cee9,1.9126254e-09
f85dfff6,1.1888395e-11
6fe4f47e,0.9499559
69d6387a,0.9998756
98842917,1.0
fcc96959,0.99999875
7e26baf0,0.99998635
4d609734,2.483937e-20
c96d08d2,0.9907449
11b14d14,0.0002598223
22b68133,0.89455074
65cb30aa,0.41036963
80967ba7,0.9768973
b54aef48,0.03100808
020dfbda,0.00180487
4de9c502,0.9999996
e9f4af18,0.00027995594
04c7c4f2,0.99999964
1ffbf411,0.99999976
cc57c57b,0.0001531664
15373a40,1.0
a992225a,0.9999767
fbaf302b,0.9969453
8339a6ca,0.9999973
29d824f7,0.9793192
659f11a0,0.99948066
88fb9b4e,0.99993813
db2d689d,0.99996305
18da6fdd,0.9935795
0c16c0ce,5.684465e-20
7b7da3de,6.592566e-05
a44e0e0f,4.039374e-11
490e3fb1,7.298537e-17
0ffe1475,0.90665567
27efabd7,1.67736e-12
3dcdfda3,0.96388173
637da450,0.9999807
16b64b9d,0.99267286
c76b1927,0.99941343
9126c78e,0.98717403
ceea2fdf,0.08427223
371c75e1,9.370081e-16
dd09f50d,0.39597386
73674456,1.0
68d33c24,0.9997468
f703b77f,0.99999547
732d6b4f,0.99946606
5085b269,1.9275726e-07
f42e8155,0.98572457
7fd58dbd,0.4968897
22666426,0.004138574
4bae16b9,0.9999934
a5953b7b,0.9986937
720ddece,5.0529104e-07
e4fc697d,0.9931865
e2e1df27,0.8678359
42a1cc87,0.67732704
7cd4c795,0.006099562
912c11aa,2.0537172e-09
619f82b2,0.9999858
a883693e,1.3533974e-19
6b810953,0.9999998
7b8ec14a,0.0036642954
ce40c72a,0.9987141
88d0e09f,0.00039166337
5be97bce,0.003058871
26014fd2,1.9122517e-22
278008b7,0.971822
e8cf967c,1.2511369e-22
7045bc53,0.97938067
da9cbaf4,0.5960926
8d656494,1.1510287e-14
c55988d0,0.9998646
780e1171,0.67480105
13a31d5e,0.99996114
1883e583,0.8838341
5ee65141,0.004288425
260e1d2e,0.7847278
c874b041,2.8932873e-30
04f5386e,0.9993906
e575d0c0,9.780971e-20
44d63bf6,3.822929e-34
5c4e9b0b,0.00058762927
eebcc3b6,0.9999946
2f33c31e,0.0006008773
28f5f216,0.029344076
bb368d74,2.6695248e-05
9dd66aea,1.0494033e-07
bf89449d,0.01569992
de1b8020,0.16564798
e9af758d,0.013499127
64022bd4,1.0
526789d8,2.9225666e-34
09025dbe,2.7422467e-07
115c6134,0.87225276
ce6aa2b2,2.9017454e-07
b80c3064,0.20561188
4e2762bd,0.9929928
364242f4,0.002419233
bd3a96f4,0.9984497
73d09bf9,9.887614e-22
86937a8c,0.99832845
0969a0e4,3.248735e-09
cfa4c867,1.6906254e-27
da1e5985,0.0
dd22bfc6,0.92819995
2fa1cecb,0.9999995
4fde6327,0.9998086
4457c5ae,1.0
ad27be49,6.243518e-05
ba21ffbe,6.3943213e-07
abd65309,2.233316e-12
6e3587f9,0.993048
0e02c37f,5.748174e-06
b3fbf138,0.1320011
5d494001,0.99128395
d5d660bf,1.6051565e-22
e4b67cb7,0.03666073
2fbc6b02,0.9995877
3ca0c3b2,0.99151766
7af13b7c,2.318746e-15
382198f0,2.6679886e-27
cdc5c9ed,1.1859533e-24
cca129c4,0.95199895
be9a6bea,0.00017505285
0c2b9434,1.5093609e-22
15e0def7,0.9982515
c193ae99,0.9999994
42ec7df2,0.78434074
917300c1,0.999764
29e487c8,0.78943294
ff66dfbd,0.59843147
1dfbef19,0.9937116
ef8d5737,8.301727e-21
5ac62625,4.1980158e-08
9eda83f8,0.8713205
c5ff45a7,3.9972748e-22
8b031162,0.0041274047
11fa3e76,0.9998921
93da94f9,0.5746281
68e53103,0.9971552
dc0dc7fe,0.9672903
24e94921,0.009341396
d392087f,2.0664457e-15
f5e7a1bc,0.99999374
7b42399c,4.3453095e-08
9e2f2501,0.4979534
88f7c9f8,0.014950561
889ea184,1.190003e-05
5e0d7a22,9.391365e-25
80042bdf,0.961882
077b6c68,1.2831404e-13
006369ec,6.259913e-10
0ef3db85,1.0
187d1375,7.817919e-17
19421236,1.1530471e-12
36856034,0.9999494
184095a0,0.9413417
cb857d4f,3.3632312e-11
a49f2976,0.885874
c885c8fb,2.0266232e-12
290ad1c1,0.89992595
5da44185,7.9874173e-19
4e1c0f40,0.2114338
6811f516,0.999062
c643494a,0.9789773
89b389ae,0.3098716
99f69fae,3.6913996e-11
85ce64f5,0.9999782
f39fda18,2.3612984e-05
62fde645,4.3132705e-23
54d976e4,0.6620061
214093ab,4.825914e-07
9e091904,0.9997549
58524bde,1.0
3a7c5aa7,6.355433e-11
98ff7b84,0.9999991
ba3a611d,0.7190122
3bde5fa5,0.9999956
a0030881,0.39203677
2eb4938c,8.194048e-09
9a605545,0.9999473
844f2bfa,3.942355e-06
4d5e1ea0,4.6590458e-06
e4fbfec8,8.568431e-19
86ce8eca,1.0
d52c6043,1.707887e-20
21c46c83,0.0
dfdfb031,0.69105446
35e4aaca,8.14307e-24
017bcd36,1.633382e-10
8ae998ba,0.063567504
6c08a718,0.840505
a54ad43e,0.6853132
587bf099,0.05694077
b8e4ba9a,1.5500716e-15
d29eff4d,0.00013061003
5edb551d,4.784538e-12
6eec33e0,0.9814102
c2149448,4.8819804e-10
bd81b915,8.1373395e-13
b10b49f8,0.41149986
cf14ef53,0.9493001
c27fdbb6,0.99148667
e4351dd8,6.996603e-12
1ca3c9ec,0.9485184
2dcccddb,0.8134098
a8c32975,0.0
d940095f,1.0
ca389493,3.2278497e-26
dbc9cdf1,0.9816361
dbb14840,0.9968059
d52cfd90,0.007314031
b4096333,9.094699e-14
93e8e5ad,0.9971387
b0dfd29c,0.9998702
cd4b5986,1.0
aa3a8108,1.0
254d2238,0.9999988
738ee6ba,0.9999996
f5af2459,1.2243113e-28
809b49f3,0.9992447
e3539167,0.9999866
a1f32e74,0.9975508
b348ac39,7.787513e-05
4db8e0d7,6.4318266e-13
d66d465b,0.56224173
b10d2bbb,0.29497534
01e63d93,4.238547e-05
4b7aada2,1.0
7583914c,0.88266987
caf59295,1.1168408e-08
4a9404f6,1.0
45d719e3,1.1872979e-16
71716a82,0.9999978
5a0dd3ab,0.94439304
c5810d21,0.99998355
f678038a,3.5923409e-09
e3f2411e,0.99953604
070fa8e6,0.99267447
fe6e897a,0.84847254
05f4931b,0.9764489
4ce91a00,1.0
0246ee0c,0.79260385
d0cd49b0,1.02184295e-35
d0a8b2f0,0.999702
f108894b,0.9999971
156c5a85,0.9999997
df33d7b2,0.99999905
baa0ec5c,5.8908255e-14
243bac76,0.0041739824
72b7819c,0.36272714
3bf4c2f4,0.0
70b0d042,9.68491e-15
51e2b7ca,3.4828125e-09
0dd1212b,1.5152906e-08
c721c53c,7.4885133e-23
a9028dea,8.434959e-16
7ce9e776,4.3662465e-15
6578f35d,0.9994743
0ed8cf16,1.1178485e-35
447846f7,4.853973e-07
0699c09a,5.2453235e-08
d28af579,1.2388103e-11
6569075e,0.4980038
1ab85794,1.6764861e-09
1745f65a,1.0
857d0e74,8.5582447e-10
8a24db5a,0.99998206
dbdbfc89,0.9999971
bf742a69,0.00022743554
3fa06975,3.2911734e-07
346bee7d,1.5974338e-24
1f0f8e85,1.1967727e-07
65f5a422,0.025484769
ab6e8e04,0.9995202
8c5ec9b8,0.3548927
33f6b29a,1.0
0129bddd,3.5055587e-06
914dced2,0.9969381
4e43ed1c,1.0
4cabc6b4,0.99313325
8c1e831d,0.99999934
8e7d4626,4.767621e-08
8f6d47ba,0.8271717
fddd6685,0.00015867027
9ab2d11f,0.99960166
d144c4fe,2.30352e-07
d809a3e5,0.0223389
888e38cf,0.45860475
0cadb51a,1.3208574e-25
a3c247d3,1.0
8d866bfd,1.0
fc0b7b59,2.1250084e-05
bb58f257,0.0010197987
5abd9ea2,0.026360411
f31369c0,7.4475036e-12
b2df1546,0.06868436
2d955a2f,1.0
224f31a7,0.9961572
7354202b,1.615713e-06
91bdeaa6,0.9999443
4af9acf6,1.3903289e-07
e78ddb82,0.00020765942
9c0d19a3,0.99994457
ff042ec1,0.0
89f9dbb6,1.5645016e-07
51062fd7,0.0018354722
81fbf318,0.9875498
0226002d,5.630602e-26
af182c5f,0.96922904
1a49506e,1.5018303e-16
fa530b08,6.7616e-21
aedf4fac,7.25843e-13
0ecfc382,0.70148706
6b055252,0.9982841
e84e4298,1.0
5cbebe85,0.37818706
f43ac361,0.99998724
4c44148d,0.9999402
d3320ed0,0.036522336
076589f2,4.575739e-13
ea34a408,0.87614506
60b2a91b,0.43235734
c79f6c3f,0.9999997
dd40e451,5.5006556e-25
a0bfc4d6,9.2392156e-08
c68e8922,2.7751393e-18
75b9b3d3,0.0
09585ae4,2.1772759e-11
ade05c36,0.99246943
8aa76684,0.99985385
6399fe30,0.16664612
9b7ad695,0.99821943
7f6d3c16,0.8658947
8b5497a2,0.9999983
b61ac08b,0.9999998
70c83161,7.995327e-08
f41de0c7,0.5647374
01172550,4.486429e-22
878baaa6,0.9998591
a71ac38d,0.9138904
3e61c5e1,0.9999563
2d10aadc,0.00022436415
b3027c0a,0.8898283
2b76b075,0.20228815
c47fc129,0.9996361
bb478cae,0.06705206
b3c9e845,1.0
4b1b2a61,0.99999994
14b311f6,3.90643e-06
e5c8e775,0.96433663
566c86ca,0.999991
149b5e89,4.7971344e-07
f2aaa705,0.50776136
6b7e4a08,0.00029402442
ebb4f679,0.9999992
5a17b824,0.99650514
2c407095,8.562365e-24
93e299b6,0.99102247
dee0c66e,0.99996156
3f9d7570,0.009263639
3be9624f,0.99989575
e9ee98da,0.99643546
e73d6bae,8.770199e-24
f0ccd2ed,1.0296634e-23
1a6fd33e,2.1687455e-07
c4be528d,0.0
9568e398,9.192421e-07
319842ec,0.0021385509
6eb11771,2.0290683e-15
f902ef9a,8.7086e-29
7d324378,1.0
1d0c5e40,0.99985516
674b40ff,0.68369085
fb24d7d7,0.9998482
bc1540d3,1.2754063e-12
6ee01efd,0.9828181
27c82155,0.9756517
b26da393,0.99958736
13a05958,0.6367874
2f077a39,1.9951672e-10
a6ab4353,0.9999989
518ca536,0.00026387934
75f5fe9c,0.9216635
c6e42e94,0.99999976
5f2bae34,0.00038410805
2b6e8231,8.064762e-05
b37e6922,1.7319423e-16
08608737,4.654287e-22
0712e0b2,0.0012829059
acbd4462,0.71737474
16a25321,1.0
abb85c83,1.1547152e-06
621fc582,0.3704916
2b692382,0.631533
fcf645f5,0.4517613
8dc77e3e,0.9998005
a6a980c5,1.5964547e-22
c835f175,1.0
4d1fc845,0.99112105
6f2dc077,0.0025929397
9ba185f6,0.004287703
4e5f188f,0.8118833
a495efac,0.98638844
1f3d6cbd,0.79290235
0f6372d9,0.044749424
830e6f72,3.9611732e-32
84922e32,0.9997453
b7d95c92,3.8450363e-22
18d29c0b,3.9195517e-17
d337c39b,2.692605e-30
0fecb752,0.9997898
e59ce961,0.15336551
3131bac2,0.54119337
85cd075b,0.99997854
53eae829,0.9999181
c52d4735,0.027140401
8d0dff4e,4.0880495e-26
af396578,0.16315967
81b71a3e,3.2685212e-15
b081a6be,1.4240589e-09
a298e472,0.99612635
2c3040d5,0.0004720029
777e918e,0.5784642
8f140837,0.9106271
69e74507,0.9902767
d2fa49dd,0.9918142
e4b8a658,0.031576555
b22b7bb0,8.963598e-09
e28e413d,3.4106005e-08
d79a5b42,0.998428
8d05dd93,3.2957774e-05
655b528c,0.88661844
fef22c11,0.66634643
11ce85c7,0.99993914
2abdf225,0.28779274
691e57a6,3.5702097e-24
5edf8257,0.12949133
2e3e6525,0.076959305
5e1e95ef,0.11926251
2d6baf47,0.99892116
ea692aeb,2.2704941e-12
326ea4da,1.4071465e-12
2c2144a8,0.9996514
995f5f0a,0.99997354
b10fdf53,0.9463235
3dc110b0,6.611749e-05
1e423da1,0.00024051695
e415b627,0.73798156
f905d8be,0.9968777
ebe75960,1.1276314e-11
9887d0d7,0.41190135
d20fc497,0.9724799
57cc8d82,0.0004950603
19c1c0a3,0.6130403
bd5242b8,7.4439207e-13
a93c966a,6.151241e-31
69f7ee7c,0.9921152
400c030f,8.860541e-12
f7cf59db,1.6776153e-09
9057f177,1.29478135e-17
f874aa96,0.6415125
3d2b2f65,4.8097815e-31
b1a9889f,1.0
5638800a,0.50602615
6cc3de85,0.99999255
c45a6f9a,7.7721035e-38
719dcb55,0.9999803
abc29c67,0.9996973
0d8454bf,0.99948317
da9b4543,1.0040534e-27
f5643fec,1.2185022e-11
d8f178ad,5.2425794e-17
6813bfff,0.39576033
f517bc3c,0.26911613
c1254561,0.14485668
fb1ed800,4.9015023e-09
42cd718d,0.965151
3a3f1352,0.9449223
531c29eb,1.8306394e-20
f6383a5e,0.99981
9927fa32,1.721875e-25
de4e8cd1,0.008453685
0df14296,0.9999999
9604cf33,0.9398576
3ae2ee8a,8.948111e-34
95996594,8.389158e-18
2908036d,2.9978708e-05
59b96076,0.9900138
1b511fe9,0.7388706
52e0670a,0.9965124
8b045c21,8.030354e-16
d818079e,1.0
0e359c0e,0.00018891037
9f68e110,9.458914e-12
2257324c,3.4008437e-08
6d5c700c,0.5841149
ac3efb70,1.4200575e-21
c17b7dbe,4.005024e-09
9cbbe5f8,2.0770834e-15
2f7d1ca6,1.7715055e-06
2a773c6b,0.053577647
4aa51844,0.66363347
50414b6c,4.338067e-14
fa708c94,1.0
4ffb2214,0.9852044
f080f2fd,5.0504835e-15
7686a991,0.020088684
210584fa,2.021477e-06
314a0c60,8.115134e-08
652738be,0.0
97328fb4,4.4762916e-22
1ffc4b1b,0.0012082688
285775b5,0.999871
fae7c37d,0.997919
95faa6e2,0.99996257
2cc92463,2.0238567e-05
be0a4884,0.96251917
0ec6cc07,1.1572581e-11
7addeb4a,2.9815488e-28
7078e35a,0.9995232
00bb722d,3.7005112e-09
fb6d9aaa,6.4154594e-24
8739c78f,0.36984098
b80307d7,1.4293309e-19
d6aba752,8.148265e-15
239e313f,3.0146627e-17
71cd2877,0.89793235
b870c6ec,7.500327e-10
148f600c,1.0492517e-14
f2de5d65,2.9139548e-08
9c48afc7,0.00019666924
888d5190,2.3579575e-07
c2d79443,0.9995646
07458d5d,8.112229e-07
80eedd13,2.8968374e-05
281ec65c,6.518939e-12
2d85da71,0.9999741
88e6d0b1,8.332226e-06
b2bd9d8e,0.99919665
38a978ce,0.9998227
23ff220a,0.018856002
db055794,0.99966735
e1707308,0.99992996
83a3aeef,0.9794927
7e15b042,0.9999992
0bd24025,1.5433335e-15
ffd5b968,4.0899988e-11
bbbeb3f3,0.8060544
8b8867f6,0.9602329
e194338e,0.9996871
6f151f1d,0.99999976
195dca0c,0.9999956
f53d80c7,1.0954398e-05
11e40b77,0.9999995
68ef9a7b,0.99986297
9e71b979,0.99787885
468c860e,1.0
db924274,4.5690936e-36
bd440b55,6.343206e-25
00aa3cc0,0.97572273
4a12a86b,0.043844584
2c6d8b37,2.689134e-16
e3627025,1.0
be761ffe,3.2803457e-10
b0656196,0.00021430948
ece21805,0.0005039589
588abb8a,0.0
6cbbefe2,8.342344e-10
4b8bfbee,0.46779653
6e92fb57,0.9999235
9a44a5f2,4.23389e-06
4f0b2b92,0.728042
1505b82b,0.7180039
7d466bf9,0.0023602736
576c6542,2.8520288e-08
8291657d,0.0005194648
f511d824,0.999845
4d47c4c7,0.9999998
fa54293b,0.044414688
01b9a8b1,0.99999785
c28c7b2c,0.9996925
584ce991,0.99859214
f3f4b189,0.5040317
7198ab97,7.1636083e-07
5e72d0b6,0.44735047
f6515d3b,0.014187217
8bc9742d,0.9999921
22c36469,0.022545274
7fcfd569,0.9999551
80a85ac1,0.9322166
76ba4556,1.080525e-13
bb77bbf5,0.99996036
3f73ab1e,0.99995327
097e911c,1.5990017e-15
e10f4392,0.99993867
806d5b36,0.93816507
3d39d621,1.8688674e-14
fde36964,1.0
e0f2ae24,0.9995816
f6988945,0.99998343
3b11719a,6.623914e-22
0deb60e7,0.9241143
c0b9e68a,0.0
3494a0d1,0.30861613
acbb9196,1.5962484e-36
52986021,0.04539484
d544ca63,2.9839268e-20
65f12c9d,9.049074e-17
b2481ac9,0.97758496
c243a8fa,6.767713e-14
72d75152,5.590639e-20
8bab8f93,0.99999994
cd4e72c6,3.8736668e-24
650ce31e,0.9999425
b7e02cd3,1.0
31c6cf57,8.181056e-07
a602c92d,0.99122596
b00d875e,0.9919372
b9fe2749,0.00012369474
24ec82b4,1.0
b4e44ab4,1.2460256e-06
5cac86aa,0.99987173
521c5d2b,0.9787777
edc2db0b,4.1886556e-09
99042dbf,0.92106503
284a1e3b,1.3743773e-05
2b162deb,0.007214479
7b2d72ff,0.9317806
98976b64,1.0
df369406,9.012215e-09
ba529f7f,0.89162934
0ee35685,0.0
5c9153a7,0.9209578
c34bfffa,3.9080044e-28
7f2f2bef,1.0
36b6304f,7.772706e-28
8500f7a8,0.95567745
31edcffe,0.0009725208
b17fc779,0.9715365
b1301f39,0.9999999
78f1eb1c,0.026302341
29fd91a7,7.241641e-21
7fc4ec36,0.11822023
6d519a8f,0.33940962
b98b48fe,0.9999507
00798379,0.9806868
b182e233,1.448682e-17
72481332,0.08427456
a3dd6b46,0.9998981
55e1a2fa,3.8303226e-30
ca167f7e,0.24087359
a2f6fc60,0.99324316
c12ce38d,0.99843085
41cc3cf1,0.90026647
75d15e82,0.9999735
3ea7f47e,0.9922834
f78236c5,1.0
23e4de19,1.0
46bb840e,0.9996696
0163756d,1.5391699e-24
760c3340,0.0011203063
f657d0b3,0.9999999
2834e5e7,0.89261085
e1c188b9,4.0867257e-05
ebc4685b,0.14914326
dad4ec14,0.9893285
598af27d,0.5077467
b4dc7f97,0.99914443
720f420d,1.0
c76d8118,0.2039534
b471c603,5.2709194e-05
d7f44170,1.14804255e-29
c9b9f79f,0.99799526
ab4da4fb,0.79442954
178aa124,2.8852715e-17
8c5d18fd,6.2333632e-34
cf2a2fc7,7.238326e-21
2e246f9f,0.00026691012
2ba7907a,4.979871e-11
f214540a,0.021567529
03d3ec95,3.2041848e-06
63d2d8ae,0.41512233
baaaa0bb,0.9999635
156bd669,1.0
cec57749,2.3550613e-06
451cf7a1,1.2213403e-06
67ee7a39,4.7193694e-20
0e8a2a9a,8.847334e-35
a52e73bd,0.0025371006
e6ac7aee,1.0
7a85f62a,0.0016033029
43a086e4,1.2019353e-08
32136d23,3.8301354e-21
e7f5ccba,0.16062647
58476959,0.98113906
8ccec255,1.0
4b22ad9f,0.88149077
a1401886,0.93707865
2686bacc,1.3275578e-14
2989e2e0,0.016339231
b77deb16,0.24679394
08493b52,3.3309486e-14
23d82bac,0.983776
9ac4b71e,0.42238685
e6ddc0f5,1.0
17832ef4,0.98052686
ed60af4f,1.0
aaa95c59,1.0
f9a48982,5.2801616e-13
316eab1d,3.3473896e-20
2a57d8ad,2.9484957e-07
6f19f77d,0.19764106
8da56219,5.3320224e-07
67fb6867,0.8336267
ce92720e,0.0013735656
2893de1d,1.0
257e9545,1.0
f3dd39cf,0.99999017
5b6ac9d0,9.195474e-16
71d93ab6,3.789646e-36
ba6f3747,0.72729826
22c4a251,1.0
663a0e81,0.0023052478
006abe61,6.2651885e-19
73101c44,0.20099904
6532ea43,4.3305485e-07
6b212e40,0.9833128
ba767a4e,0.9707889
b68fda7b,0.44668204
8c7e4855,1.5387569e-19
6e303b94,6.945863e-08
973c63c0,1.0
91bc8a61,2.8531913e-32
b9d42d7e,0.00020712036
1e50c3f4,0.99991584
e6515685,0.999541
c0d02666,0.99999994
420c7bc4,1.1617475e-11
35d0788a,0.49726534
56f15158,0.03186007
f0a0586b,6.143193e-10
ee809167,0.9999999
83f5d9e4,1.0
e897ba70,4.3840087e-06
da4f1697,0.99943364
6a5c8da8,1.0
b352e469,1.166975e-08
e7fc4119,0.06723383
95906de0,0.1320818
f6a9fa75,0.99892116
f0e65285,0.0028995757
00ba1b5a,2.1218736e-09
c6452bbc,0.9997281
10841913,7.07728e-16
55a784b5,2.0797733e-13
37d789ea,0.8119081
6e7afade,1.0
98cf7b29,0.0012895379
81f2879e,8.9034304e-21
6ac9185e,1.5463977e-08
37799494,2.682364e-22
37cfb516,0.99442244
3999e2a6,0.99999994
571a73c4,0.9999962
5c946fa7,0.30427343
293d4dcf,1.8522984e-06
92165d7c,0.7978128
4af76897,1.0
fb33d700,0.16498867
86e22626,3.3173364e-10
da603904,1.0
c85e38bf,1.0
8046c7d3,1.0
115f4b3c,0.09020593
1b513356,0.9927471
aeff3630,0.9994811
707505e3,0.0
2494f3db,2.5948412e-31
8711f61e,0.021400366
381bdd01,1.1447638e-12
efc85238,0.99999744
ea62c1f2,0.9949148
738bc412,1.7889732e-08
b6357cd7,4.7445475e-10
dcbd2946,0.99998754
60d6c35b,0.98548114
a66ab78b,0.98484904
1a71e92f,3.6198431e-22
9adc2c2a,0.0017872637
00503faa,3.473278e-29
cddbbe52,0.99999994
bda9d3f7,0.9998495
a3396076,6.805675e-27
f96b8060,0.99999994
1f692c31,2.9911658e-26
80fc2b4c,1.0
bcde0042,2.0886584e-09
00abc1a2,1.0
19dd8b45,2.4658519e-17
21c789c0,0.45433784
47a552ec,6.930567e-19
7817f1f6,0.99914914
3a9d0cd3,0.9754189
6a461834,0.9827327
9bebaa19,0.99999875
f1c137fc,3.2452636e-15
c10a2b86,4.9237628e-05
f7078526,0.99931014
ca783374,0.9144314
8288ecbc,0.9984467
6c8cc252,0.6927273
d0d8eac7,0.99997216
ca13b8fc,1.0
b6f813a0,2.2542181e-19
a7f9dd0c,1.0
2b3dce68,4.0355903e-16
d3ddf42a,0.96920234
ad975bfd,0.99999994
d6684c82,0.996567
cff528a7,5.2070295e-06
f320ea1f,0.91294914
d70f80d8,0.99388355
301e2089,0.99995816
f2101db5,0.0009937632
e9609fde,2.8373563e-09
6b06f3d4,0.99424297
dc5f06a5,0.999712
ad3b1c8d,0.7177038
87fa851f,1.0
edfe0d9e,0.986603
484e7e3f,0.99992985
747fc25f,1.049124e-36
06e201c9,0.92735237
6a7b7b16,5.979617e-31
76f51088,0.9934685
0c6ce303,0.2460735
a8750a23,0.04292186
005d1a8d,0.9999999
7f0be083,1.7488853e-31
7a0f2f2f,0.5086895
e1f9257f,4.8896737e-12
a6fb4681,0.99997634
c1c7e9be,2.0977515e-05
ac869afa,0.9991772
e99c19c1,0.9978704
bbef7d99,0.9999718
37e2e959,0.9985757
cbcaf60b,3.283661e-27
87e7af15,0.99999994
343c2321,0.61671937
86bceac5,0.99882144
4ab48f91,1.4647057e-12
5f483683,7.844786e-07
08d13069,0.9999461
c35ffbea,0.8714366
fe432129,1.6751855e-20
f5f77552,1.5192791e-11
59eef4b5,1.0
8a9683f3,6.099616e-26
3469718e,0.9999965
403b44fb,0.9953742
41b9e7ec,0.9998529
41f2ae81,3.7106802e-29
f08c166b,0.0
6b2ff695,0.9999421
80896ecf,1.0
ae4686ff,1.8621473e-16
c7f2e193,1.0937157e-11
f225df4e,0.9997028
c1746a28,1.0
b784e5eb,6.201631e-05
c3dde492,0.0052135484
1f8ded3b,0.9916491
c94ccf7c,2.2503464e-24
cb094c48,8.247789e-27
a3c7ad85,6.728378e-30
50e04b40,0.9999996
1e4c051e,3.7162903e-21
8988d5d3,0.9995024
c642619f,7.482466e-14
c6acb363,3.2104407e-16
8be4b652,0.99999964
44dca4a2,0.075907156
f907ebd5,3.5232888e-09
f7dd1654,0.0059383838
0c758a71,0.0016895592
f9b8bbb3,0.7255689
7c70db2c,2.070379e-19
c8dc61a5,0.95677435
85d93789,1.6732917e-24
dca344ad,0.6515331
af2fbdce,0.5021676
8b83889a,1.0
78dfc07d,3.4587283e-05
4e94be53,0.9947875
0e817454,0.9999827
dfe6fa99,2.987346e-26
3edc1cc0,0.50758374
8c6dbe7d,1.0
bdf32d47,0.985358
2760f741,0.9983328
ef55d0c0,2.378228e-08
8fcfa985,1.0
60161993,0.9696721
25ad6a48,1.6605018e-08
696f6720,1.3254114e-23
04362967,0.9967287
5258c583,0.9999993
f879fe70,0.99999994
2439dfdc,3.8636317e-24
ac950d25,1.0
e6959965,4.494487e-06
19a32064,0.08710523
5d50c406,0.9999998
dcec8355,0.99283516
5c8d42bb,0.696342
51c63020,9.005345e-16
084e91db,0.99937147
6b8a360a,0.0053077154
9472ba7d,0.8722833
44a04f77,0.99797344
942e9022,0.0021534038
527e6832,1.8548295e-14
9e227218,0.98285866
604418cf,0.027029807
1cb56f66,3.5722425e-11
0c6632d8,0.01758505
f4a5d0a4,0.99985075
dfdc63d6,0.00033287937
30aa34b3,0.9979686
17e1ddd6,0.9782118
d537c796,0.83801377
c767fce2,6.766379e-27
b99a21ba,5.4097215e-16
ba1b5388,0.9123544
cecd5499,0.14393625
bb76f9a9,3.161133e-11
65c7d23c,0.0
ec5777c1,0.45660254
5e6863d7,0.01981928
d8776c31,1.0
d2259acc,1.0482744e-16
d99d01b1,4.164325e-18
b7baff6a,0.81213564
a6bf99c2,4.6976485e-05
b01fdaf1,0.99965364
dd8ad5ed,0.21815248
